Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
123.56.105.106-64.227.132.71-51435-1900-17,123.56.105.106,51435,64.227.132.71,1900,17,01/02/2023 07:26:50 AM,3256346,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.27668128632522,0.6141853476258358,3256346.0,0.0,3256346.0,3256346.0,3256346.0,3256346.0,0.0,3256346.0,3256346.0,0,0,0,0,0,0,0,0,0,16,0,0.6141853476258358,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236410072629E15,0.0,1.675236410072629E15,1.675236410072629E15,NeedManualLabel
14.136.216.157-64.227.132.71-4155-389-17,14.136.216.157,4155,64.227.132.71,389,17,01/02/2023 07:26:45 AM,3811225,43,0,2881.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,755.9249322724321,11.282461675707943,90743.4523809524,12798.102123404537,138105.0,71250.0,3811225.0,90743.4523809524,12798.102123404537,138105.0,71250.0,0,0,0,0,0,0,0,0,0,344,0,11.282461675707943,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.55813953488372,67.0,0.0,0,0,0,2881,43,755,1,67,0,0,0,0,42,8,0,0,0,0,1.675236405790196E15,0.0,1.675236405790196E15,1.675236405790196E15,NeedManualLabel
114.115.251.131-64.227.132.71-63582-1900-17,114.115.251.131,63582,64.227.132.71,1900,17,01/02/2023 07:27:25 AM,4006025,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,222.664611429035,1.2481200192210482,1001506.25,932883.0655944595,2246785.0,1470.0,3249510.0,3249510.0,0.0,3249510.0,3249510.0,4004555.0,2002277.5,1415659.5957406214,3003300.0,1001255.0,0,0,0,0,16,24,0.4992480076884193,0.748872011532629,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.67523644513103E15,0.0,1.67523644513103E15,1.67523644513103E15,NeedManualLabel
49.4.21.146-64.227.132.71-20993-123-17,49.4.21.146,20993,64.227.132.71,123,17,01/02/2023 07:27:36 AM,2311576,48,0,384.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,166.1204303903484,20.76505379879355,49182.46808510637,9504.083817544739,111876.0,42681.0,2311576.0,49182.46808510637,9504.083817544739,111876.0,42681.0,0,0,0,0,0,0,0,0,0,384,0,20.76505379879355,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.166666666666666,8.0,0.0,0,0,0,384,48,166,1,8,0,0,0,0,47,8,0,0,0,0,1.675236456251807E15,0.0,1.675236456251807E15,1.675236456251807E15,NeedManualLabel
114.115.251.131-64.227.132.71-32630-123-17,114.115.251.131,32630,64.227.132.71,123,17,01/02/2023 07:27:14 AM,3862157,79,2,632.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,354.206211710192,20.97273621968242,48276.96249999999,11798.493173951967,109763.0,195.0,3862157.0,49514.8333333333,9226.35554594408,111302.0,44636.0,195.0,195.0,0.0,195.0,195.0,0,0,0,0,632,16,20.454890880924832,0.5178453387575906,8.0,440.0,16.780487804878057,57.00834342017136,3249.951219512195,0,0,0,0,0,0,0,0,0.0,16.987654320987655,8.0,368.0,0,0,0,1368,81,354,0,7,0,9,0,0,78,8,0,0,0,0,1.675236434963915E15,0.0,1.675236434963915E15,1.675236434963915E15,NeedManualLabel
64.227.132.71-39.106.142.33-40278-389-17,64.227.132.71,40278,39.106.142.33,389,17,01/02/2023 07:27:04 AM,112926,2,0,134.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,1186.617785098206,17.710713210420984,112926.0,0.0,112926.0,112926.0,112926.0,112926.0,0.0,112926.0,112926.0,0,0,0,0,0,0,0,0,0,16,0,17.710713210420984,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,100.5,67.0,0.0,0,0,0,0,0,0,1,67,0,0,0,0,1,8,0,0,0,0,1.675236424767505E15,0.0,1.675236424767505E15,1.675236424767505E15,NeedManualLabel
58.218.179.130-64.227.132.71-59467-1900-17,58.218.179.130,59467,64.227.132.71,1900,17,01/02/2023 07:27:17 AM,5009949,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,178.0457246171568,0.9980141514414618,1252487.25,1261485.9821008383,3001762.0,6177.0,4139907.0,4139907.0,0.0,4139907.0,4139907.0,5003772.0,2501886.0,706931.4187048132,3001762.0,2002010.0,0,0,0,0,16,24,0.39920566057658474,0.5988084908648771,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236437908663E15,0.0,1.675236437908663E15,1.675236437908663E15,NeedManualLabel
113.28.178.130-64.227.132.71-39353-123-17,113.28.178.130,39353,64.227.132.71,123,17,01/02/2023 07:26:53 AM,3897880,79,2,632.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,350.96000903054994,20.78052685049309,48723.500000000015,10140.034703957788,106346.0,286.0,3897880.0,49972.82051282053,7021.81101393493,108895.0,44118.0,286.0,286.0,0.0,286.0,286.0,0,0,0,0,632,16,20.267427422085852,0.5130994284072368,8.0,440.0,16.780487804878057,57.00834342017136,3249.951219512195,0,0,0,0,0,0,0,0,0.0,16.987654320987655,8.0,368.0,0,0,0,1368,81,350,0,7,0,9,0,0,78,8,0,0,0,0,1.675236413549063E15,0.0,1.675236413549063E15,1.675236413549063E15,NeedManualLabel
49.4.21.146-64.227.132.71-41768-123-17,49.4.21.146,41768,64.227.132.71,123,17,01/02/2023 07:27:36 AM,2335994,48,0,384.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,164.38398386297226,20.547997982871532,49701.99999999999,9219.659649004308,109977.0,44092.0,2335994.0,49701.99999999999,9219.659649004308,109977.0,44092.0,0,0,0,0,0,0,0,0,0,384,0,20.547997982871532,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.166666666666666,8.0,0.0,0,0,0,384,48,164,1,8,0,0,0,0,47,8,0,0,0,0,1.675236456252434E15,0.0,1.675236456252434E15,1.675236456252434E15,NeedManualLabel
137.184.8.198-64.227.132.71-46474-5900-6,137.184.8.198,46474,64.227.132.71,5900,6,01/02/2023 07:27:17 AM,130,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15384.615384615387,130.0,0.0,130.0,130.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,7692.307692307693,7692.307692307693,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,229,510,0,32,0,0,0,0,1.67523643733497E15,0.0,1.67523643733497E15,1.67523643733497E15,NeedManualLabel
39.106.142.33-64.227.132.71-10908-1900-17,39.106.142.33,10908,64.227.132.71,1900,17,01/02/2023 07:27:06 AM,4005785,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,222.67795201190276,1.2481947982729975,1001446.25,1370688.214766187,3003092.0,2108.0,3251735.0,3251735.0,0.0,3251735.0,3251735.0,4003677.0,2001838.5,1415986.2790735296,3003092.0,1000585.0,0,0,0,0,16,24,0.499277919309199,0.7489168789637985,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236426887525E15,0.0,1.675236426887525E15,1.675236426887525E15,NeedManualLabel
39.106.142.33-64.227.132.71-43224-123-17,39.106.142.33,43224,64.227.132.71,123,17,01/02/2023 07:26:56 AM,3874713,81,0,648.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,167.23819286744592,20.90477410843074,48433.91250000002,7308.48078412974,111722.0,42744.0,3874713.0,48433.91250000002,7308.48078412974,111722.0,42744.0,0,0,0,0,0,0,0,0,0,648,0,20.90477410843074,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.098765432098766,8.0,0.0,0,0,0,648,81,167,1,8,0,0,0,0,80,8,0,0,0,0,1.675236416761051E15,0.0,1.675236416761051E15,1.675236416761051E15,NeedManualLabel
123.56.105.106-64.227.132.71-48743-1900-17,123.56.105.106,48743,64.227.132.71,1900,17,01/02/2023 07:26:50 AM,3250694,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,274.4029428792744,1.5381330878883093,812673.5,552867.7944334131,1246607.0,1734.0,3250694.0,3250694.0,0.0,3250694.0,3250694.0,2002353.0,1001176.5,690.8433252192569,1001665.0,1000688.0,0,0,0,0,16,24,0.6152532351553237,0.9228798527329856,90.0,252.0,163.66666666666669,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236410058499E15,0.0,1.675236410058499E15,1.675236410058499E15,NeedManualLabel
14.136.216.157-64.227.132.71-32458-1900-17,14.136.216.157,32458,64.227.132.71,1900,17,01/02/2023 07:26:48 AM,3203729,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,56.18452746783514,0.6242725274203904,3203729.0,0.0,3203729.0,3203729.0,3203729.0,3203729.0,0.0,3203729.0,3203729.0,0,0,0,0,0,0,0,0,0,16,0,0.6242725274203904,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236408013025E15,0.0,1.675236408013025E15,1.675236408013025E15,NeedManualLabel
49.4.21.146-64.227.132.71-37509-123-17,49.4.21.146,37509,64.227.132.71,123,17,01/02/2023 07:27:36 AM,2321824,48,2,384.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,482.37937070165526,21.534793334895326,47384.16326530611,13252.6239278412,109183.0,59.0,2321824.0,49400.51063829787,9261.911641519753,110086.0,44596.0,59.0,59.0,0.0,59.0,59.0,0,0,0,0,384,16,20.673401601499513,0.861391733395813,8.0,440.0,22.11764705882353,72.02822975995551,5188.065882352941,0,0,0,0,0,0,0,0,0.0,22.56,8.0,368.0,0,0,0,1120,50,482,0,7,0,14,0,0,47,8,0,0,0,0,1.67523645624191E15,0.0,1.67523645624191E15,1.67523645624191E15,NeedManualLabel
64.227.132.71-114.220.238.87-1900-23952-17,64.227.132.71,1900,114.220.238.87,23952,17,01/02/2023 07:26:39 AM,3003300,2,0,494.0,0.0,252.0,242.0,247.0,7.0710678118654755,0,0,0,0,164.4857323610695,0.6659341391136417,3003300.0,0.0,3003300.0,3003300.0,3003300.0,3003300.0,0.0,3003300.0,3003300.0,0,0,0,0,0,0,0,0,0,16,0,0.6659341391136417,0.0,242.0,252.0,248.66666666666666,5.773502691896258,33.333333333333336,0,0,0,0,0,0,0,0,0.0,373.0,247.0,0.0,0,0,0,0,0,0,1,247,0,0,0,0,1,8,0,0,0,0,1.675236399874563E15,0.0,1.675236399874563E15,1.675236399874563E15,NeedManualLabel
58.218.179.130-64.227.132.71-50700-123-17,58.218.179.130,50700,64.227.132.71,123,17,01/02/2023 07:27:09 AM,3645667,63,0,504.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,138.24630719152353,17.28078839894044,58801.08064516129,55806.16674523226,317568.0,14591.0,3645667.0,58801.08064516129,55806.16674523226,317568.0,14591.0,0,0,0,0,0,0,0,0,0,504,0,17.28078839894044,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.126984126984127,8.0,0.0,0,0,0,504,63,138,1,8,0,0,0,0,62,8,0,0,0,0,1.675236429158519E15,0.0,1.675236429158519E15,1.675236429158519E15,NeedManualLabel
101.201.196.61-64.227.132.71-1174-123-17,101.201.196.61,1174,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3888375,80,0,640.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,164.5931783842865,20.57414729803581,49219.93670886077,7233.019432527989,108688.0,41095.0,3888375.0,49219.93670886077,7233.019432527989,108688.0,41095.0,0,0,0,0,0,0,0,0,0,640,0,20.57414729803581,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.1,8.0,0.0,0,0,0,640,80,164,1,8,0,0,0,0,79,8,0,0,0,0,1.67523642035211E15,0.0,1.67523642035211E15,1.67523642035211E15,NeedManualLabel
101.201.196.61-64.227.132.71-10594-1900-17,101.201.196.61,10594,64.227.132.71,1900,17,01/02/2023 07:27:10 AM,3257898,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.25034853761536,0.6138927615290596,3257898.0,0.0,3257898.0,3257898.0,3257898.0,3257898.0,0.0,3257898.0,3257898.0,0,0,0,0,0,0,0,0,0,16,0,0.6138927615290596,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236430497747E15,0.0,1.675236430497747E15,1.675236430497747E15,NeedManualLabel
64.227.132.71-14.192.3.197-6969-50627-6,64.227.132.71,6969,14.192.3.197,50627,6,01/02/2023 07:27:15 AM,27789,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.97092374680629,27789.0,0.0,27789.0,27789.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,35.985461873403146,35.985461873403146,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,510,2052,0,32,0,0,0,0,1.675236435880509E15,0.0,1.675236435880509E15,1.675236435880509E15,NeedManualLabel
101.200.231.209-64.227.132.71-31474-1900-17,101.200.231.209,31474,64.227.132.71,1900,17,01/02/2023 07:27:30 AM,3262349,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,273.4226166483108,1.5326379856968093,815587.25,897124.1618365413,2001575.0,1827.0,3262349.0,3262349.0,0.0,3262349.0,3262349.0,3002832.0,1501416.0,707331.6411429648,2001575.0,1001257.0,0,0,0,0,16,24,0.6130551942787237,0.9195827914180855,90.0,252.0,163.66666666666669,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236450939179E15,0.0,1.675236450939179E15,1.675236450939179E15,NeedManualLabel
101.200.231.209-64.227.132.71-10804-1900-17,101.200.231.209,10804,64.227.132.71,1900,17,01/02/2023 07:27:30 AM,3264159,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.14437256273362,0.6127152506970402,3264159.0,0.0,3264159.0,3264159.0,3264159.0,3264159.0,0.0,3264159.0,3264159.0,0,0,0,0,0,0,0,0,0,16,0,0.6127152506970402,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236450943261E15,0.0,1.675236450943261E15,1.675236450943261E15,NeedManualLabel
39.105.61.50-64.227.132.71-15306-1900-17,39.105.61.50,15306,64.227.132.71,1900,17,01/02/2023 07:27:27 AM,6006381,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,148.508727634827,0.8324480248588959,1501595.25,1595654.42278487,3001896.0,1902.0,3252421.0,3252421.0,0.0,3252421.0,3252421.0,6004479.0,3002239.5,485.78235867515815,3002583.0,3001896.0,0,0,0,0,16,24,0.33297920994355834,0.4994688149153375,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236447324257E15,0.0,1.675236447324257E15,1.675236447324257E15,NeedManualLabel
14.136.216.157-64.227.132.71-13504-123-17,14.136.216.157,13504,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3832864,78,0,624.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,162.80254138941532,20.350317673676916,49777.45454545455,11289.11419948841,129540.0,38122.0,3832864.0,49777.45454545455,11289.11419948841,129540.0,38122.0,0,0,0,0,0,0,0,0,0,624,0,20.350317673676916,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.102564102564102,8.0,0.0,0,0,0,624,78,162,1,8,0,0,0,0,77,8,0,0,0,0,1.675236420017752E15,0.0,1.675236420017752E15,1.675236420017752E15,NeedManualLabel
47.114.113.255-64.227.132.71-2963-1900-17,47.114.113.255,2963,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3234447,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.650935074836596,0.61834372305374,3234447.0,0.0,3234447.0,3234447.0,3234447.0,3234447.0,0.0,3234447.0,3234447.0,0,0,0,0,0,0,0,0,0,16,0,0.61834372305374,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236403284287E15,0.0,1.675236403284287E15,1.675236403284287E15,NeedManualLabel
14.136.216.157-64.227.132.71-55304-1900-17,14.136.216.157,55304,64.227.132.71,1900,17,01/02/2023 07:27:10 AM,3203561,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,56.18747387672656,0.6243052652969617,3203561.0,0.0,3203561.0,3203561.0,3203561.0,3203561.0,0.0,3203561.0,3203561.0,0,0,0,0,0,0,0,0,0,16,0,0.6243052652969617,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236430329613E15,0.0,1.675236430329613E15,1.675236430329613E15,NeedManualLabel
47.114.113.255-64.227.132.71-13985-1900-17,47.114.113.255,13985,64.227.132.71,1900,17,01/02/2023 07:26:43 AM,3257696,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.25377444672554,0.6139308271858392,3257696.0,0.0,3257696.0,3257696.0,3257696.0,3257696.0,0.0,3257696.0,3257696.0,0,0,0,0,0,0,0,0,0,16,0,0.6139308271858392,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236403316927E15,0.0,1.675236403316927E15,1.675236403316927E15,NeedManualLabel
59.148.166.13-64.227.132.71-18471-1900-17,59.148.166.13,18471,64.227.132.71,1900,17,01/02/2023 07:27:31 AM,5007263,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,178.1412320463295,0.9985495069861519,1251815.75,887610.9802540657,2002428.0,1477.0,3269014.0,3269014.0,0.0,3269014.0,3269014.0,5005786.0,2502893.0,707764.390493051,3003358.0,2002428.0,0,0,0,0,16,24,0.39941980279446077,0.5991297041916911,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.675236451411515E15,0.0,1.675236451411515E15,1.675236451411515E15,NeedManualLabel
59.148.166.13-64.227.132.71-31474-389-17,59.148.166.13,31474,64.227.132.71,389,17,01/02/2023 07:27:29 AM,3880739,44,0,2948.0,0.0,67.0,67.0,67.0,0.0,0,0,0,0,759.6491286839955,11.338046696776052,90249.7441860465,17017.829815328314,179785.0,68950.0,3880739.0,90249.7441860465,17017.829815328314,179785.0,68950.0,0,0,0,0,0,0,0,0,0,352,0,11.338046696776052,0.0,67.0,67.0,67.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,68.52272727272727,67.0,0.0,0,0,0,2948,44,759,1,67,0,0,0,0,43,8,0,0,0,0,1.675236449235139E15,0.0,1.675236449235139E15,1.675236449235139E15,NeedManualLabel
14.136.216.157-64.227.132.71-23402-123-17,14.136.216.157,23402,64.227.132.71,123,17,01/02/2023 07:26:39 AM,2385099,52,0,416.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,174.4162401644544,21.8020300205568,46766.64705882353,4438.09989443018,62478.0,38560.0,2385099.0,46766.64705882353,4438.09989443018,62478.0,38560.0,0,0,0,0,0,0,0,0,0,416,0,21.8020300205568,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.153846153846153,8.0,0.0,0,0,0,416,52,174,1,8,0,0,0,0,51,8,0,0,0,0,1.675236399257163E15,0.0,1.675236399257163E15,1.675236399257163E15,NeedManualLabel
113.28.178.130-64.227.132.71-35735-1900-17,113.28.178.130,35735,64.227.132.71,1900,17,01/02/2023 07:27:03 AM,3244016,2,0,180.0,0.0,90.0,90.0,90.0,0.0,0,0,0,0,55.4867793500402,0.6165197705560023,3244016.0,0.0,3244016.0,3244016.0,3244016.0,3244016.0,0.0,3244016.0,3244016.0,0,0,0,0,0,0,0,0,0,16,0,0.6165197705560023,0.0,90.0,90.0,90.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,135.0,90.0,0.0,0,0,0,0,0,0,1,90,0,0,0,0,1,8,0,0,0,0,1.675236423721126E15,0.0,1.675236423721126E15,1.675236423721126E15,NeedManualLabel
59.148.166.13-64.227.132.71-48533-1900-17,59.148.166.13,48533,64.227.132.71,1900,17,01/02/2023 07:27:31 AM,4004285,2,3,180.0,712.0,90.0,90.0,90.0,0.0,252.0,218.0,237.33333333333334,17.473789896108208,222.76136688572365,1.2486623704356707,1001071.2500000001,930803.7023821136,2242549.0,1412.0,3245290.0,3245290.0,0.0,3245290.0,3245290.0,4002873.0,2001436.5,1414365.59033105,3001544.0,1001329.0,0,0,0,0,16,24,0.4994649481742683,0.7491974222614024,90.0,252.0,163.66666666666666,81.45100776949704,6634.266666666667,0,0,0,0,0,0,0,0,1.0,196.4,90.0,237.33333333333334,0,0,0,0,0,0,0,36,0,142,0,0,1,8,0,0,0,0,1.67523645138635E15,0.0,1.67523645138635E15,1.67523645138635E15,NeedManualLabel
101.201.196.61-64.227.132.71-28990-123-17,101.201.196.61,28990,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3883963,81,0,648.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,166.83990038010145,20.854987547512682,48549.53749999999,7372.888503473511,109832.0,39472.0,3883963.0,48549.53749999999,7372.888503473511,109832.0,39472.0,0,0,0,0,0,0,0,0,0,648,0,20.854987547512682,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.098765432098766,8.0,0.0,0,0,0,648,81,166,1,8,0,0,0,0,80,8,0,0,0,0,1.675236420344041E15,0.0,1.675236420344041E15,1.675236420344041E15,NeedManualLabel
180.101.183.12-64.227.132.71-14243-123-17,180.101.183.12,14243,64.227.132.71,123,17,01/02/2023 07:26:48 AM,3841749,62,0,496.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,129.1078620701144,16.1384827587643,62979.49180327867,49163.17801384247,254797.0,14847.0,3841749.0,62979.49180327867,49163.17801384247,254797.0,14847.0,0,0,0,0,0,0,0,0,0,496,0,16.1384827587643,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.129032258064516,8.0,0.0,0,0,0,496,62,129,1,8,0,0,0,0,61,8,0,0,0,0,1.675236408712473E15,0.0,1.675236408712473E15,1.675236408712473E15,NeedManualLabel
14.136.216.157-64.227.132.71-58365-123-17,14.136.216.157,58365,64.227.132.71,123,17,01/02/2023 07:26:39 AM,2367915,50,0,400.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,168.92498252682213,21.115622815852767,48324.795918367345,4773.201061567558,57869.0,38715.0,2367915.0,48324.795918367345,4773.201061567558,57869.0,38715.0,0,0,0,0,0,0,0,0,0,400,0,21.115622815852767,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.16,8.0,0.0,0,0,0,400,50,168,1,8,0,0,0,0,49,8,0,0,0,0,1.675236399271843E15,0.0,1.675236399271843E15,1.675236399271843E15,NeedManualLabel
14.136.216.157-64.227.132.71-44770-123-17,14.136.216.157,44770,64.227.132.71,123,17,01/02/2023 07:27:00 AM,3858196,78,0,624.0,0.0,8.0,8.0,8.0,0.0,0,0,0,0,161.73361850979057,20.21670231372382,50106.441558441555,12208.112126663878,135417.0,33787.0,3858196.0,50106.441558441555,12208.112126663878,135417.0,33787.0,0,0,0,0,0,0,0,0,0,624,0,20.21670231372382,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.102564102564102,8.0,0.0,0,0,0,624,78,161,1,8,0,0,0,0,77,8,0,0,0,0,1.675236420008978E15,0.0,1.675236420008978E15,1.675236420008978E15,NeedManualLabel
